build_id,commit,pull_req,branch,status,duration,started_at,jobs,event_type
154414212,dde7da6f4790c7af0940716c6ebde2a1886e386c,,issue-2717-npe,failed,965,2016-08-23 10:43:28 UTC,[154414213],push
154402312,606e32947403d1630c040d83510b15a65062ac1d,,master,passed,896,2016-08-23 09:46:31 UTC,[154402313],push
154120835,e234c6bf2592b08cde001bc5b3f7ccab5a0cd3e3,2726,master,passed,858,2016-08-22 11:26:13 UTC,[154120836],pull_request
154118556,616b41249244c0a5bbd3528fcb93ca73e219964a,,issue-2725,passed,960,2016-08-22 11:18:48 UTC,[154118557],push
153589034,55c97c1fc40c7d75f958db5f48d92883d5640948,,master,passed,994,2016-08-19 15:14:10 UTC,[153589035],push
153588084,d04b0d45f9f6289b330b0433482a406cbf216ee7,,master,passed,886,2016-08-19 15:11:26 UTC,[153588085],push
153585426,89f1e53930f8dc7bc546b29e2620dc98a40826b8,2718,master,passed,913,2016-08-19 15:02:20 UTC,[153585427],pull_request
153585272,f1853bfaf2390bc87150dc68386e2aabb61b39c6,,audit-event-changes,passed,939,2016-08-19 15:01:13 UTC,[153585273],push
153334186,7f17012a2d51ce20b0a9d3397a139770b564b0a2,2713,master,passed,878,2016-08-18 16:57:27 UTC,[153334187],pull_request
153333562,47d80bec9690fbfef87e34cf420a18bda2833a10,,master,passed,913,2016-08-18 16:54:07 UTC,[153333563],push
153333521,1e8f5c263b7dc05f8f6fd229966b23ba1c5bf455,,issue-2623,passed,844,2016-08-18 16:53:54 UTC,[153333522],push
153310546,234c64c98568d8c35424d61c0e61cff7ad5d36eb,,refactor-audit-events,passed,848,2016-08-18 15:41:53 UTC,[153310547],push
153310540,c788c0fd3814b93cabf3c15bf284dc36b5ce6e2b,2687,master,passed,918,2016-08-18 15:41:54 UTC,[153310541],pull_request
153271050,b424b16750f7560697767f59f698b895bf002a8f,2712,master,passed,975,2016-08-18 13:36:08 UTC,[153271051],pull_request
153270858,32f2d25b9474dacd7e322866e5f68ecc14247a27,,issue-2625,passed,905,2016-08-18 13:35:16 UTC,[153270859],push
153256178,08ebc36fa50d89035092b6aafda956367f764629,2711,master,passed,895,2016-08-18 12:37:32 UTC,[153256179],pull_request
153255198,8ee6638bac3655e8c1f4f44028524454eff8192c,,hide-page-size-select,passed,913,2016-08-18 12:33:20 UTC,[153255199],push
153218022,7695b0f0a4ed44a4f902120241ecfc4d69341828,,master,passed,891,2016-08-18 09:37:00 UTC,[153218023],push
153218017,d6329d073c7a5f3d3ee7cd6aa9e7262a84112fa6,,2.1.0-beta.4,passed,786,2016-08-18 09:36:58 UTC,[153218018],push
153217998,d6329d073c7a5f3d3ee7cd6aa9e7262a84112fa6,,master,passed,831,2016-08-18 09:36:59 UTC,[153217999],push
153200153,4557795a503162e1def55a1d5f25ea0bbc8ecf3a,,master,passed,890,2016-08-18 08:12:12 UTC,[153200154],push
153033985,8af5f1a20d7862888479d35abc4074e2a77948b5,2687,master,passed,850,2016-08-17 17:08:16 UTC,[153033986],pull_request
153033925,6e601a0328036c90784a6a0d4ac6cca32c7e89bc,,refactor-audit-events,passed,867,2016-08-17 17:07:48 UTC,[153033926],push
153006411,59f8034cd0a93b33a111999611a1a2a1fe0aa3ed,2687,master,passed,1081,2016-08-17 15:27:54 UTC,[153006413],pull_request
153006406,06f99a1e98b9ae6997e46cde6e49fe7915b2c034,,refactor-audit-events,passed,1006,2016-08-17 15:27:53 UTC,[153006407],push
153003115,bc8f4304c7772c60c851eeadbf333987d468534a,,refactor-audit-events,passed,1042,2016-08-17 15:17:46 UTC,[153003116],push
152987231,8d7cd40e1f050169137a4fba6727db420a70d185,,master,passed,940,2016-08-17 14:26:15 UTC,[152987232],push
152987045,eba67ed3fde8e804576a617e6663045ef82e42f5,2703,master,errored,22,2016-08-17 14:24:48 UTC,[152987046],pull_request
152987043,80a63be248a06526a5f7889ed10ceb7421e2c3be,,issue-2576,errored,15,2016-08-17 14:23:38 UTC,[152987044],push
152984212,ec4dd48d69b029907eb80e5b0faa6155b26313dd,,refactor-audit-events,passed,858,2016-08-17 14:14:36 UTC,[152984213],push
152983962,e0ae76e8af05473d69bcdbd7d44b317364edb9d5,2706,master,passed,970,2016-08-17 14:13:43 UTC,[152983963],pull_request
152983427,ceec8a27be4a84d7b19e69dfa6ad1a0fed3f3d76,,issue-2705,passed,901,2016-08-17 14:11:43 UTC,[152983428],push
152976780,fd2cb971bf5358a08ea922693406846e1ea412ea,,master,passed,859,2016-08-17 13:49:37 UTC,[152976781],push
152974859,f167fb00d3cd1e512507bfb36d22934e31fe4ac7,,master,passed,938,2016-08-17 13:41:53 UTC,[152974860],push
152968798,1f439ae3649af8b728e7a9f940beee3280f18c96,2704,master,passed,942,2016-08-17 13:21:39 UTC,[152968799],pull_request
152968429,e6575d19d494f77a6484af2cee7f26ebe83d9fed,,issue-2680,passed,879,2016-08-17 13:21:11 UTC,[152968430],push
152949000,a303717b9d9a7c5c781acae84a1630b9ebb0e16a,2703,master,passed,1053,2016-08-17 11:59:41 UTC,[152949001],pull_request
152948632,f896fb81e33935ef9fa725e801a856b08f097635,,issue-2576,passed,900,2016-08-17 11:58:08 UTC,[152948633],push
152948567,75e85b6d2c8506b23658f254f6ba394c95d4d846,2687,master,passed,936,2016-08-17 11:57:41 UTC,[152948568],pull_request
152948543,f978611c3169f02ea1cb70b3eb96807d1a358221,,refactor-audit-events,passed,912,2016-08-17 11:57:48 UTC,[152948544],push
152943713,90bd9cc11387984109d45ed83fbc55f287e00364,,refactor-audit-events,passed,889,2016-08-17 11:33:30 UTC,[152943714],push
152938045,06eb9a9def2b6bb4ee43ca558f10cf628f996814,,refactor-audit-events,failed,794,2016-08-17 11:05:22 UTC,[152938046],push
152931757,d9de77674e4a8d795f93628f46e5cbf6c5cb585e,,master,passed,960,2016-08-17 10:32:43 UTC,[152931758],push
152925831,5c6eca16c125c1113067e50f91177c46e8849a8d,2702,master,passed,996,2016-08-17 10:07:42 UTC,[152925833],pull_request
152925047,48e091c356521b06dcaa944ce9ddfb4a6ef7e0ee,,issue-2400,passed,902,2016-08-17 10:05:54 UTC,[152925048],push
152922389,d494800de218d43164d8839018bdc08fcb8ebb76,,revert-2695-issue-2400,errored,14,2016-08-17 09:50:26 UTC,[152922390],push
152922240,ec7b833da013a26b7ade7a3c5923583d34fddf19,,master,passed,893,2016-08-17 09:48:52 UTC,[152922241],push
152760499,cab1d4c136c7d9700f04eae3fd93985f6c87edab,2687,master,failed,790,2016-08-16 18:18:42 UTC,[152760500],pull_request
152760483,d5d939c1380e27eb4c64bf896c6bb28c72c1561c,,refactor-audit-events,failed,798,2016-08-16 18:18:41 UTC,[152760484],push
152754889,9c63ebed317d58327d936e96186db3e61550d575,2687,master,failed,806,2016-08-16 17:56:48 UTC,[152754890],pull_request
152754876,1106ce76f9283e01f978cf5dc54330bb1d5bece6,,refactor-audit-events,failed,763,2016-08-16 17:56:45 UTC,[152754877],push
152742812,3d53cda7722192bb0d514301b3dd3a88e67faf09,,refactor-audit-events,passed,853,2016-08-16 17:11:54 UTC,[152742813],push
152742782,83a741f1b97b2d326419f9bf8144594bb0ef1754,2687,master,passed,794,2016-08-16 17:12:10 UTC,[152742784],pull_request
152742273,7250c2ba94b84c11d448b8e3cabcabee254e9d3f,,refactor-audit-events,passed,1013,2016-08-16 17:09:27 UTC,[152742275],push
152728447,2a38d6f4bed0aab4f45bb108809ebaef8931ba64,,master,passed,889,2016-08-16 16:17:39 UTC,[152728448],push
152723649,3bebdd0c2f2d11890effe48a37a0eef643e99390,2700,master,passed,884,2016-08-16 16:01:22 UTC,[152723650],pull_request
152722842,dbe6fec36ddc53d9d7827c40982c196b1c2694e6,,ui-improvements,passed,896,2016-08-16 15:58:37 UTC,[152722843],push
152722375,e0c437f5ddb8916f695eaf58adfbaa498f434c81,,master,passed,895,2016-08-16 15:57:08 UTC,[152722376],push
152714865,486ff43d6ebaf619a0f2eed4fc0921f5376ae1c3,2699,master,passed,991,2016-08-16 15:33:18 UTC,[152714866],pull_request
152714366,5af9035814a838dd9a9cd9f3ea09b32c9e1b2991,,issue-2531,passed,949,2016-08-16 15:29:44 UTC,[152714367],push
152714192,9a76e5c79621a3a3ce746d851ce71a6bc52a3cfe,,master,passed,872,2016-08-16 15:29:00 UTC,[152714194],push
152710924,229172aace29b96093c970710c75d82f031c017b,2698,master,passed,893,2016-08-16 15:18:00 UTC,[152710925],pull_request
152710801,de97f78196114d3928c46b7b1fb77d7cd355bdd3,,master,passed,975,2016-08-16 15:17:24 UTC,[152710802],push
152710451,6ed92c36a99e617608649ea67f56e8cfc68b64b8,,issue-2668,passed,911,2016-08-16 15:16:36 UTC,[152710453],push
152703543,aaa89336b0102d845ec5ffe76750a3991f488886,2697,master,passed,1032,2016-08-16 14:55:12 UTC,[152703544],pull_request
152701930,cd72ae5d7f30072b67676c4c237ef6d0e8f2853b,,issue-2663,passed,929,2016-08-16 14:49:43 UTC,[152701931],push
152699491,cac0e62e2ce9198a2629891e19832cb0b5d9284f,2695,master,passed,918,2016-08-16 14:40:45 UTC,[152699492],pull_request
152698405,3a4786ac2f92c8d23e3a5da77b542fc4d34e58c6,,issue-2400,passed,852,2016-08-16 14:37:45 UTC,[152698406],push
152691188,95d2405f4414bfd5fccdeb256b332da981396599,,issue-2400,passed,1002,2016-08-16 14:14:06 UTC,[152691189],push
152661308,e07cf4ecb769f14c4696aa226511f6331340437d,,master,passed,921,2016-08-16 12:31:30 UTC,[152661309],push
152658025,bb715dbce9940dcf6b6d62ea972eb30eb9babda3,,master,passed,978,2016-08-16 12:17:05 UTC,[152658026],push
152652311,3ac13640906dde14e623617d92a66fcd38c96348,2666,master,passed,835,2016-08-16 11:54:42 UTC,[152652312],pull_request
152652309,8b9a52209502bdb1762397a0a62854b8f6712f23,,move-decorator-help-link-to-bottom,passed,931,2016-08-16 11:54:38 UTC,[152652310],push
152641792,b48e4b08215214a7ab94a3d621d022ffdb036960,2692,master,passed,911,2016-08-16 11:02:15 UTC,[152641793],pull_request
152641786,eeb3c8e9d5362bbb1e5b18bd0f350554e5bfc4e8,,session-host,passed,917,2016-08-16 11:02:12 UTC,[152641787],push
152638502,9b08f3d3a8074f66ee9b5f092a49f6f99bd1ddbc,,master,passed,928,2016-08-16 10:44:06 UTC,[152638503],push
152637013,3d0aca7669f57ab0b9f01b5a5d52788381a86136,2692,master,passed,850,2016-08-16 10:39:27 UTC,[152637014],pull_request
152636603,1a10d341e93be1c2ebdd364b99d4953202f9cd49,,session-host,passed,874,2016-08-16 10:34:15 UTC,[152636604],push
152635862,fb0ec3413ba3a0ba51b1c77849856c36fe23fcd2,,master,passed,911,2016-08-16 10:31:49 UTC,[152635863],push
152635487,78063babe7f09b7c610e579755707f67b2d20502,,master,passed,908,2016-08-16 10:29:59 UTC,[152635488],push
152634195,1607670a97fbdef587850a0fb848a9cee96a52fc,,master,passed,896,2016-08-16 10:23:38 UTC,[152634196],push
152632858,cc33663020ce6973fe081960e4e03107b6ed73ef,2669,master,passed,823,2016-08-16 10:16:02 UTC,[152632859],pull_request
152632853,63f2d366e6f271383fe3080d6fbd662f448171e6,,issue-2659,passed,887,2016-08-16 10:16:10 UTC,[152632854],push
152627907,e6ca9b2d1effdc53832f2b08c901f5cb9e6eef85,2666,master,passed,969,2016-08-16 09:51:01 UTC,[152627908],pull_request
152627901,2090b5e2ef4d928f6bfac1a9c4b33162134257ef,,move-decorator-help-link-to-bottom,passed,934,2016-08-16 09:51:20 UTC,[152627902],push
152624388,222b890d800b6e516493deea5f787a95dabcb4de,2666,master,passed,910,2016-08-16 09:34:31 UTC,[152624389],pull_request
152624386,d80688b34a47cb2c512a86775dce95ed3070f9fc,,move-decorator-help-link-to-bottom,passed,836,2016-08-16 09:35:03 UTC,[152624387],push
152612238,27b260af11b306e5ce3c974f262f68c69c21a13e,,master,passed,917,2016-08-16 08:35:09 UTC,[152612239],push
152497544,08819147a261621115fc2e84f8e4c59d342b5a2c,2687,master,passed,863,2016-08-15 21:09:14 UTC,[152497545],pull_request
152497542,7733b8880a648ab28e85861dc188af1b28e51912,,refactor-audit-events,passed,990,2016-08-15 21:09:20 UTC,[152497543],push
152494475,6a86d30402b32a94597180f2366308793027182b,2687,master,passed,953,2016-08-15 20:58:54 UTC,[152494476],pull_request
152494443,304bcd061f147a00b8e0c24d31fd7bc2ce325524,,refactor-audit-events,passed,851,2016-08-15 20:58:47 UTC,[152494444],push
152470449,a2e1ad077fc1d58b18f09ad36ea218184dfd30d4,2687,master,passed,911,2016-08-15 19:27:19 UTC,[152470450],pull_request
152470437,a5bfedcb6f8f4d18942973bcb9c77fd8a5427144,,refactor-audit-events,passed,914,2016-08-15 19:27:18 UTC,[152470438],push
152465965,e813c08a0814063ddbd5faecad78e17385886132,2687,master,passed,822,2016-08-15 19:09:23 UTC,[152465966],pull_request
152465320,6c2d8e6eae323d832440ae40178d2276798efab6,,refactor-audit-events,passed,958,2016-08-15 19:06:44 UTC,[152465321],push
152464777,5ba074978ead134c6422fb8b494701ee330a276d,,refactor-audit-events,passed,849,2016-08-15 19:05:23 UTC,[152464778],push
152464375,d825d2a651d32cd5b32ad28e55a48690cec94aca,,refactor-audit-events,errored,648,2016-08-15 19:04:06 UTC,[152464377],push
152457532,fda7a93342b2b6549cd4adf41ba727bd49369d42,,refactor-audit-events,errored,557,2016-08-15 18:31:54 UTC,[152457533],push
152442996,08f5d51c87869848e89388ff578725a1b5cfd0d6,,refactor-audit-events,passed,894,2016-08-15 17:26:39 UTC,[152442997],push
152431713,cbe2500506647dc395ffc1c52439906c22c31b8e,2685,master,passed,851,2016-08-15 16:37:28 UTC,[152431714],pull_request
152431105,7c0a74ceff8f1a7352789ccf36d7c7e9b670e3de,2684,master,passed,838,2016-08-15 16:34:34 UTC,[152431106],pull_request
152430690,d440d37f553ff31dbd8337d3acfddea9e6b458fb,,raw-message-loader-improvements,passed,900,2016-08-15 16:32:00 UTC,[152430691],push
152430241,b51a8de70be5717efc776b490f72bd54ccf6a062,,disable-field-actions,passed,897,2016-08-15 16:29:47 UTC,[152430242],push
152361016,1c9c6c08f8a0d824eead6d752a07b5762ec658f9,,master,passed,886,2016-08-15 10:59:10 UTC,[152361017],push
152353229,fc0adc9891a6f1f754b0acc03b143f48caffcd87,,master,passed,874,2016-08-15 10:12:12 UTC,[152353230],push
152352583,031ad61bb8505f69d06b082816ce52040ea6c597,,master,passed,853,2016-08-15 10:08:46 UTC,[152352584],push
151850490,9244d6b6a3e14b78a2fa7cfaebeb0f4fce0a6746,,master,passed,1075,2016-08-12 16:19:58 UTC,[151850491],push
151849139,ab7c629efe5728cdb47c4314237c8295af594b26,2678,master,passed,863,2016-08-12 16:14:18 UTC,[151849140],pull_request
151848734,740ffd3c6381d00a3111301d77648ce8c2e63257,,feature-searchform-component,passed,812,2016-08-12 16:12:41 UTC,[151848735],push
151843318,8bf4021daf26ea458048a87d7fb8cf80df388d33,2677,master,passed,889,2016-08-12 15:52:29 UTC,[151843319],pull_request
151842977,c5d8535a1e58db25447f600667eb41bc0758a3f4,,hide-notification-count,passed,834,2016-08-12 15:51:34 UTC,[151842978],push
